Test category: INTERNATIONAL_ORGANIZATION
"Aqueous solutions of potassium bisulfate behave as two separate , uncombined compounds .",['two:N_NATURAL_OBJECT_OTHER'],[]
"Small and juicy , grapes are a type of fruit that grow in clusters of 15 to 300 .",['15 to 300:N_NATURAL_OBJECT_OTHER'],[]
The dark blue Garibaldi Lake is said to be one of the most beautiful in Canada .,['one:N_NATURAL_OBJECT_OTHER'],[]
"They had planted 192 trees , in the hopes they would grow .",['192:N_NATURAL_OBJECT_OTHER'],[]
"Thirty - eight rocks were piled up , and I needed to move them .",['Thirty - eight:N_NATURAL_OBJECT_OTHER'],[]
They found 169 acorns stored away .,['169:N_NATURAL_OBJECT_OTHER'],[]
Nine omega were said to have been found .,['Nine:N_NATURAL_OBJECT_OTHER'],[]
The sound of 156 feet in the street woke her .,['156:N_NATURAL_OBJECT_OTHER'],[]
"Neutrons are made up of one up and two down quark , while protons are made of two up and one down quark .","['two:N_NATURAL_OBJECT_OTHER', 'one:N_NATURAL_OBJECT_OTHER']",['two:N_NATURAL_OBJECT_OTHER']
"CIAT has a seed depository of 37,000 varieties of beans at a center in Colombia .","['37,000:N_NATURAL_OBJECT_OTHER']",[]
The two - handed claymore was a large sword used in the late Medieval and early Modern periods .,['two:N_NATURAL_OBJECT_OTHER'],[]
Test category: AIRCRAFT
The J170 was derived from the Jabiru J160 .,['J170:AIRCRAFT'],[]
The United States produced the Bach Air Yacht in the 1920s .,['Bach Air Yacht:AIRCRAFT'],[]
"Much to their dismay , the O'Neill Model J Magnum was folded due to low interest .","[""O'Neill Model J Magnum:AIRCRAFT""]",[]
Jamieson Corp designed and constructed the Jamieson J .,['Jamieson J:AIRCRAFT'],[]
They were n't sure if the IAE VUT Marabou was built as a piloted test vehicle .,['IAE VUT Marabo:AIRCRAFT'],['IAE VUT Marabou:AIRCRAFT']
The Ultravia Pelican was designed in the early 1980s and greatly resembles the Aeronca C - 2 of 1929 .,['Aeronca C - 2 of 1929:AIRCRAFT'],['Aeronca C - 2:AIRCRAFT']
Test category: RELIGIOUS_FESTIVAL
The Heartland Pagan festival is an annual five - day pagan festival held each Memorial Day week Thursday through Monday .,['Heartland Pagan:RELIGIOUS_FESTIVAL'],[]
"Beginning on the sacred Ash Wednesday and ending on Good Friday , Antigua boasts the most extravagant festival with Catholic processions .","['Ash Wednesday:RELIGIOUS_FESTIVAL', 'Good Friday:RELIGIOUS_FESTIVAL']",[]
Sanja Matsuri is held on the third weekend of every May .,['Sanja Matsuri:RELIGIOUS_FESTIVAL'],[]
"As part of the Japanese Floating Lantern Festival , the person who lets the lantern go will write a message on the side .",['Japanese Floating Lantern Festival:RELIGIOUS_FESTIVAL'],[]
Rosh Hashana is celebrated to commemorate the creation of the world .,['Rosh Hashana:RELIGIOUS_FESTIVAL'],[]
Simchat Torah marks the end of the yearly cycle of weekly Torah readings .,['Simchat Torah:RELIGIOUS_FESTIVAL'],[]
"The Starwood festival is a seven - day Neo - Pagan , new age , multi - cultural and world music festival .",['Starwood:RELIGIOUS_FESTIVAL'],['Neo - Pagan:RELIGIOUS_FESTIVAL']
"The festival of Midsummer , the summer solstice , is celebrate as Litha by Wiccans and Pagans .",[],['Midsummer:RELIGIOUS_FESTIVAL']
"Because he attained total enlightenment , the Buddha 's death is celebrated as Parinirvana .",['Parinirvana:RELIGIOUS_FESTIVAL'],[]
Shavuot marks the time when the Jews received the Torah .,[],['Torah:RELIGIOUS_FESTIVAL']
Shraadhs continued because of the faith of people since they felt that through this method the deceased members of the family are remembered .,['Shraadhs:RELIGIOUS_FESTIVAL'],[]
I read that the Cape May County Park & Zoo is open every day except for Christmas .,['Christmas:RELIGIOUS_FESTIVAL'],[]
Test category: PLAN
The main goal of the Great Society program was the elimination of poverty and racial injustice .,['Great Society:PLAN'],['Great Society program:PLAN']
It is unclear how much impact Operation Zeppelin had on German response in the region .,['Operation Zeppelin:PLAN'],[]
"Operation Osoaviakhim has parallels with other operations such as Operation Overcast and Operation Paperclip , in which the Allies brought military specialists from Germany primarily to the United States .","['Operation Paperclip:PLAN', 'Operation Overcast:PLAN']",['Operation Overcast and Operation Paperclip:PLAN']
"A NASA program that would have sent two groups of robotic probes to all the planets of the outer Solar System , was called the Grand Tour .",['Grand Tour:PLAN'],"['NASA program:PLAN', 'outer Solar System:PLAN']"
"The second five - year plan gave heavy industry top priority , putting the Soviet Union not far behind Germany as one of the major steel - producing countries of the world .",['second five - year plan:PLAN'],[]
Zond was the name given to two distinct series of Soviet unmanned space programs .,['Zond:PLAN'],[]
"At the creation of NASA the Explorer program , was transferred to this agency and still continues to this day .",['Explorer program:PLAN'],['NASA the Explorer program:PLAN']
The Apollo - Soyuz Test Project included both joint and separate scientific experiments .,['Apollo - Soyuz Test Project:PLAN'],[]
Test category: ARCHAEOLOGICAL_PLACE_OTHER
Have you heard about the ancient ruins of Knossos ?,['Knossos:ARCHAEOLOGICAL_PLACE_OTHER'],['ancient ruins of Knossos:ARCHAEOLOGICAL_PLACE_OTHER']
"Since 1917 , La Campana has been an archaeological site .",['La Campana:ARCHAEOLOGICAL_PLACE_OTHER'],[]
Borkor in Cambodia is a different type of hill station with a dark past .,['Borkor:ARCHAEOLOGICAL_PLACE_OTHER'],[]
Do you know about Suchilquitongo ?,['Suchilquitongo:ARCHAEOLOGICAL_PLACE_OTHER'],[]
The city of Palmyra 's most notable building is the temple of Ba'al .,['Palmyra:ARCHAEOLOGICAL_PLACE_OTHER'],[]
Between 1952 and 1966 Surkh Kotal was excavated .,['Surkh Kotal:ARCHAEOLOGICAL_PLACE_OTHER'],[]
The Roman Forum is quite an important part of Roman history .,['Roman Forum:ARCHAEOLOGICAL_PLACE_OTHER'],[]
Test category: MOLLUSK_ARTHROPOD
"Cuttlefish and squid , are equipped with eight arms and two tentacles .","['Cuttlefish:MOLLUSK_ARTHROPOD', 'squid:MOLLUSK_ARTHROPOD']",['Cuttlefish and squid:MOLLUSK_ARTHROPOD']
Chiggers are members of the arachnid family that live in tall grass in wooded areas .,['Chiggers:MOLLUSK_ARTHROPOD'],[]
Volutes are distinguished by their marks .,['Volutes:MOLLUSK_ARTHROPOD'],[]
"The three most advanced mollusks are octopuses , squids and cuttlefish .",['cuttlefish:MOLLUSK_ARTHROPOD'],"['cuttlefish:MOLLUSK_ARTHROPOD', 'mollusks:MOLLUSK_ARTHROPOD']"
"You can look , but you will no longer be able to find Modiolopsis .",['Modiolopsis:MOLLUSK_ARTHROPOD'],[]
"Caudofoveates are small , deep - sea mollusks that burrow into soft bottom sediments .",['deep - sea mollusks:MOLLUSK_ARTHROPOD'],['mollusks:MOLLUSK_ARTHROPOD']
"Chitons , also known as polyplacophorans , are flat , slug like mollusks with calcareous plates covering the upper surfaces of their bodies .","['Chitons:MOLLUSK_ARTHROPOD', 'slug:MOLLUSK_ARTHROPOD']","['slug:MOLLUSK_ARTHROPOD', 'mollusks:MOLLUSK_ARTHROPOD']"
"Scaphopods have long , cylindrical shells with tentacles extending from one end , which these mollusks use to rope in prey from the surrounding water .",['Scaphopods:MOLLUSK_ARTHROPOD'],"['cylindrical shells:MOLLUSK_ARTHROPOD', 'mollusks:MOLLUSK_ARTHROPOD']"
How long ago would we have been able to find Glans ?,['Glans:MOLLUSK_ARTHROPOD'],[]
You can find the Califirnia Sea Hare in the United States .,['Califirnia Sea Hare:MOLLUSK_ARTHROPOD'],[]
"The bite of the Sydney funnel - web spider is highly toxic to humans and other primates , but not to other mammals .",['Sydney funnel - web spider:MOLLUSK_ARTHROPOD'],[]
He dreamed about 44 crustacean .,['crustacean:MOLLUSK_ARTHROPOD'],[]
"He owned 66 spiders , and I left .",['spiders:MOLLUSK_ARTHROPOD'],[]
It was an odd sight to see the 100 flat worms .,['flat worms:MOLLUSK_ARTHROPOD'],[]
The family watched the 59 caridean shrimp swim .,['caridean:MOLLUSK_ARTHROPOD'],['caridean shrimp:MOLLUSK_ARTHROPOD']
Did you see the 67 acari ?,['acari:MOLLUSK_ARTHROPOD'],[]
Test category: THEORY
"The extremely popular supersymmetry doubles the number of elementary particles by hypothesizing that each known particle associates with a `` shadow '' partner far more massive , although all such superpartners remain undiscovered .",['supersymmetry:THEORY'],[]
Emergence is central in theories of integrative levels and of complex systems .,"['complex systems:THEORY', 'Emergence:THEORY', 'integrative levels:THEORY']",[]
Unifying gravity with the other three interactions would provide a theory of everything ( TOE ) .,"['Unifying gravity:THEORY', 'theory of everything:THEORY']",[]
"A theory as well as an academic discipline , Curriculum theory ( CT ) is devoted to examining and shaping educational curricula .",['CT:THEORY'],"['CT:THEORY', 'A theory:THEORY']"
Sociobiology is the application of evolutionary theory to social behavior .,['Sociobiology:THEORY'],[]
"Feminist theory is one of the major contemporary sociological theories , which analyzes the status of women and men in society .",[],['sociological theories:THEORY']
This German view of diffusionism is also known as Kulturkreise which means cultural circles .,"['diffusionism:THEORY', 'Kulturkreise:THEORY']",[]
"An economic social theory , Social exchange theory , assumes that human relationships are based on rational choice and cost - benefit analyses .",[],['economic social theory:THEORY']
Evolutionism is a movement in anthropology and sociology which was much in vogue in the 19th and early 20th centuries .,['Evolutionism:THEORY'],[]
Functionalism addresses the social structure as a whole and in terms of the necessary function of its constituent elements .,['Functionalism:THEORY'],[]
Statistical field theory has links to both quantum and classical field theories .,['quantum and classical field theories:THEORY'],['classical field theories:THEORY']
Test category: GOE_OTHER
Is that the Royal Palace of Madrid ?,['Royal Palace of Madrid:GOE_OTHER'],[]
"24 Sussex Drive , originally called Gorffwysfa and usually referred to simply as 24 Sussex , is the official residence of the Prime Minister of Canada .","['24 Sussex:GOE_OTHER', 'Gorffwysfa:GOE_OTHER']",[]
Westbrooke is now called the Genadendal Building .,"['Genadendal Building:GOE_OTHER', 'Westbrooke:GOE_OTHER']",[]
"Harrington Lake started construction in 1925 , and resides in Canada .",['Harrington Lake:GOE_OTHER'],[]
The only thing I know about Urugwiro is that it was built in 1979 .,['Urugwiro:GOE_OTHER'],[]
In Nevada you will find Creech Air Force Base .,['Creech Air Force Base:GOE_OTHER'],[]
"Henry Osgoode Burritt built 7 Rideau Gate in 1862 ; the house was later named Edgewood , in acknowledgement of its location then at the edge of the town .","['Edgewood:GOE_OTHER', '7 Rideau Gate:GOE_OTHER']",[]
Ferdinando Martini built Asmara President 's Office in 1897 .,"[""Asmara President 's Office:GOE_OTHER""]",[]
Test category: MOVEMENT
"As well , the presence of Magonism in the present - day Zapatista movement leads us to examine the mutual presence in both historic movements .",['Zapatista movement:MOVEMENT'],"['- day Zapatista movement:MOVEMENT', 'Magonism:MOVEMENT']"
The movement part of the larger men 's movement is the men 's rights movement .,[],"[""larger men 's movement:MOVEMENT""]"
The history of the cooperative movement concerns the origins and history of cooperatives .,['cooperative movement:MOVEMENT'],[]
The United States anti - abortion movement contains elements opposing elective abortion .,['anti - abortion movement:MOVEMENT'],['United States anti - abortion movement:MOVEMENT']
"In the early stages , Kurdish nationalism had its roots in the days of the Ottoman Empire .",['Kurdish nationalism:MOVEMENT'],[]
Anti - consumerism arose in response to the problems caused by the long - term mistreatment of human consumers and of the animals consumed .,['Anti - consumerism:MOVEMENT'],[]
Social and economic inequality were the main issues raised by Occupy Wall Street .,['Occupy Wall Street:MOVEMENT'],[]
Transcendentalism is a philosophical movement that developed in the late 1820s and 1830s .,['Transcendentalism:MOVEMENT'],[]
Test category: MOVIE
"It was a spin - off from Madagascar , and named Penguins of Madagascar .",['Madagascar:MOVIE'],[]
The original Star Wars movie sets in the deserts of Tunisia .,['Star Wars:MOVIE'],[]
A Nightmare on Elm Street is laughable .,['A Nightmare on Elm Street:MOVIE'],[]
Gizmo from Gremlins is adorable .,['Gremlins:MOVIE'],['Gizmo from Gremlins:MOVIE']
Stand By Me is based off of a short story written by Stephen King .,['Stand By Me:MOVIE'],[]
My brother loved Hellraiser .,['Hellraiser:MOVIE'],[]
I was disturbed after watching Texas Chainsaw Massacre .,['Texas Chainsaw Massacre:MOVIE'],[]
"We love to watch Forrest Gump , a classic Tom Hanks movie .",['Forrest Gump:MOVIE'],[]
Jack Black was a caveman in Year One .,['Year One:MOVIE'],[]
You will see that Shutter Island does not end the way you might guess .,['Shutter Island:MOVIE'],[]
My children love Coraline .,['Coraline:MOVIE'],[]
There was good music on School of Rock .,['School of Rock:MOVIE'],[]
"A favourite across the world , Bohemian Rhapsody was featured in Wayne 's World .","[""Wayne 's World:MOVIE""]",[]
"Dan Marino , who once played for the Miami Dolphins , was in Ace Ventura : Pet Detective .",['Ace Ventura : Pet Detective:MOVIE'],[]
Test category: MONEY_FORM
Most sellers at Vanves flea market only take cash .,['cash:MONEY_FORM'],[]
The most common design for the triens featured the bust of Minerva .,['triens:MONEY_FORM'],[]
A large coin was known as double sestertius .,['double sestertius:MONEY_FORM'],['sestertius:MONEY_FORM']
The earliest shekels were a unit of weight .,['shekels:MONEY_FORM'],[]
Silver was used to make victoriatus .,['victoriatus:MONEY_FORM'],[]
A medieval currency from Sri Lanka is called the Kahavanu .,['Kahavan:MONEY_FORM'],['Kahavanu:MONEY_FORM']
The livre parisis had been the official coin of the Capetian Dynasty .,['livre parisis:MONEY_FORM'],[]
Setu coins are found in large quantities in Sri Lanka .,['Set:MONEY_FORM'],['Setu:MONEY_FORM']
The exact reason for the introduction of the tetarteron is very unclear .,['tetarteron:MONEY_FORM'],[]
Test category: ART_OTHER
James Irving Holcomb was the inspiration for the Holcomb Mausoleum Door .,['Holcomb Mausoleum Door:ART_OTHER'],[]
Various locations have installed and displayed the Field .,['Field:ART_OTHER'],[]
"Her information was wrong , Justus von Liebig portrait was actually dated 1860 .",['Justus von Liebig portrait:ART_OTHER'],[]
I took pictures of The Halo which was positioned to be clearly visible .,['The Halo:ART_OTHER'],[]
Construction on the Laykyun Sekkya Buddha was completed on 21 February 2008 .,['Laykyun Sekkya Buddha:ART_OTHER'],[]
"If you look in Moscow , you can see the Priam 's Treasure .","[""Priam 's Treasure:ART_OTHER""]",[]
We were informed that the Mano del Desierto has to be cleaned occasionally .,['Mano del Desierto:ART_OTHER'],[]
"Officially unveiled on 16 June 2008 , Breathing ( memorial sculpture ) was an inspirational piece .",['Breathing ( memorial sculpture ):ART_OTHER'],['Breathing ( memorial sculpture:ART_OTHER']
Torii Gate by Dionicio Rodriguez is located in Texas .,['Torii Gate:ART_OTHER'],[]
I did not care for the Covered jar with carp design that comes from China .,['Covered jar with carp design:ART_OTHER'],['Covered jar:ART_OTHER']
"I really liked the piece called Triforium , which was created by artist Joseph Young .",['Triforium:ART_OTHER'],['piece called Triforium:ART_OTHER']
What specific use did they have in mind for the Haniwa ?,['Haniwa:ART_OTHER'],[]
Are you sure that the Lime Green Icicle Tower was created by Dale Chihuly ?,['Lime Green Icicle Tower:ART_OTHER'],[]
"The colossal monument that now stands in Dakar , Senegal was named `` The African Renaissance '' .",['The African Renaissance:ART_OTHER'],[]
Test category: GPE_OTHER
An annual Taiwanese music award is the Golden Melody Awards .,['Taiwanese:GPE_OTHER'],[]
The Pink - Footed Goose is a goose which breeds in Greenland .,['Greenland:GPE_OTHER'],[]
Guangzhou offers tourists easy access to Macau and Hong Kong .,['Maca:GPE_OTHER'],['Macau:GPE_OTHER']
"On December 7 , 1941 , Japanese forces attacked Pearl Harbor .",['Pearl Harbor:GPE_OTHER'],[]
In the 1960s ROC entered a period of rapid growth .,['ROC:GPE_OTHER'],[]
People born in American Samoa are not American citizens .,['American Samoa:GPE_OTHER'],[]
The first to travel to Guam was Ferdinand Magellan .,['Guam:GPE_OTHER'],[]
"I thought it was named Jersey , but I was n't sure .",['Jersey:GPE_OTHER'],[]
"In 2015 , 161,785 people resided on Guam , citizens of which are American citizens by birth .",['Guam:GPE_OTHER'],[]
"Moroni is the capital city of Comoros , a volcanic archipelago off Africa 's east coast .",['Comoros:GPE_OTHER'],[]
The landforms of Svalbard were impressive .,['Svalbard:GPE_OTHER'],['landforms of Svalbard:GPE_OTHER']
Aruba has a dry climate .,['Aruba:GPE_OTHER'],[]
Dominica gets it name from the Latin language .,['Dominica:GPE_OTHER'],[]
The situation of Mayotte proved to be awkward for France .,['Mayotte:GPE_OTHER'],[]
"Gibraltar , a largely self - governing British territory on the tip of the Iberian Peninsula whose territory is claimed by Spain , has twice held a referendum to resolve its status .",['Gibraltar:GPE_OTHER'],[]
It was unknown to me that Nauru 's climate is hot and very humid .,['Naur:GPE_OTHER'],['Nauru:GPE_OTHER']
"The Dominion of New England was created in 1685 by a decree from King James II that consolidated New Hampshire , Massachusetts Bay Colony , Plymouth Colony , Rhode Island , Connecticut , Province of New York , East Jersey , and West Jersey into a single larger colony .","['West Jersey:GPE_OTHER', 'Rhode Island:GPE_OTHER', 'Massachusetts Bay Colony:GPE_OTHER', 'Plymouth Colony:GPE_OTHER', 'New Hampshire:GPE_OTHER', 'Province of New York:GPE_OTHER', 'Connecticut:GPE_OTHER']","['Massachusetts Bay Colony , Plymouth Colony , Rhode Island:GPE_OTHER', 'West Jersey:GPE_OTHER']"
Easter Island is a special territory that was annexed in 1888 .,['Easter Island:GPE_OTHER'],[]
The Umbrella Movement is a pro - democracy political movement that was created spontaneously during the Hong Kong protests of 2014 .,['Hong Kong:GPE_OTHER'],[]
Test category: TITLE_OTHER
The design of the Peyret - Abrial A - 5 Rapace was assisted by Louis Peyret and Professor Toussant .,['Professor:TITLE_OTHER'],[]
President Manuel Roxas established the Philippine Legion of Honor .,['President:TITLE_OTHER'],[]
Could you ask Mrs Zatta to call me when she gets back ?,['Mrs:TITLE_OTHER'],[]
Rt . Reverend Malloy comes to see me every day .,['Rt . Reverend:TITLE_OTHER'],[]
"How can I help you , Madam Joyce ?",['Madam:TITLE_OTHER'],[]
The most successful person in the family is Pastor Marin .,['Pastor:TITLE_OTHER'],[]
Lady Rose Thyme was full of praise for the young girl .,['Lady:TITLE_OTHER'],[]
Senior Constable Jules was at the wedding .,['Senior Constable:TITLE_OTHER'],['Senior:TITLE_OTHER']
Unfortunately it is now on record Superintendent Bobb is countersuing the board .,['Superintendent:TITLE_OTHER'],['record Superintendent:TITLE_OTHER']
Louisa married Marquess Jonathan .,['Marquess:TITLE_OTHER'],[]
Madame Diana is not the first high - profile older woman to criticise women 's rights .,['Madame:TITLE_OTHER'],[]
David Cameron and shadow Chancellor George Osborne are on the list .,['Chancellor:TITLE_OTHER'],[]
"Given a chance , it is believed that Miss Earhart could have landed her aircraft in this lagoon and swum or waded ashore .",['Miss:TITLE_OTHER'],[]
Baron Adder comes to the factory for inspection every morning .,['Baron:TITLE_OTHER'],[]
Archduke Ferdinand was shot .,['Archduke:TITLE_OTHER'],[]
She was not aware the Heysen Tunnels are named after artist Sir Hans Heysen .,['Sir:TITLE_OTHER'],[]
Test category: POLITICAL_ORGANIZATION_OTHER
"In its shameless pursuit of Japanese suprematism , the Abe government declares Hitler 's racist diatribe as apt literature for school - children .",['Abe government:POLITICAL_ORGANIZATION_OTHER'],[]
The majority of federal agencies and activities are unconstitutional in the view of the Conservative Caucus .,['Conservative Caucus:POLITICAL_ORGANIZATION_OTHER'],[]
The rulers of the Nanda Dynasty were famed for the great wealth which they accumulated .,['Nanda Dynasty:POLITICAL_ORGANIZATION_OTHER'],[]
"Being a membership - led non - governmental organization , the International Association of Universities is working in the field of higher education .",['International Association of Universities:POLITICAL_ORGANIZATION_OTHER'],[]
The Liu Song was founded by Liu Yu .,['Liu Song:POLITICAL_ORGANIZATION_OTHER'],[]
The Barbara Lee Family Foundation advances women 's equality and representation in American politics and contemporary art .,['Barbara Lee Family Foundation:POLITICAL_ORGANIZATION_OTHER'],"[""Barbara Lee Family Foundation advances women 's equality:POLITICAL_ORGANIZATION_OTHER""]"
The British Bankers ' Association lobbies for its members and gives its view on the legislative and regulatory system for banking in the UK .,"[""British Bankers ' Association:POLITICAL_ORGANIZATION_OTHER""]",[]
"Henry VII , descended through his mother from a legitimised branch of the English Royal House of Lancaster .",['Royal House of Lancaster:POLITICAL_ORGANIZATION_OTHER'],['English Royal House of Lancaster:POLITICAL_ORGANIZATION_OTHER']
The wealth of Palermo helped strengthen the House of Savoy further .,['House of Savoy:POLITICAL_ORGANIZATION_OTHER'],[]
House leaders have already rejected the loan request for state money from Raymond James Stadium .,['House:POLITICAL_ORGANIZATION_OTHER'],[]
Test category: FOOD_OTHER
"In Korea , citizens are permitted to marry , vote , drive , drink alcohol , and smoke at age 19 .",['alcohol:FOOD_OTHER'],[]
"That butter alone contributed 1,215 calories to the sandwich .",['sandwich:FOOD_OTHER'],[]
"A major disease of stone fruits , brown rot can cause huge losses in peaches , cherries , plums , prunes , nectarines and apricots .",[],"['prunes:FOOD_OTHER', 'cherries:FOOD_OTHER', 'peaches:FOOD_OTHER', 'plums:FOOD_OTHER', 'nectarines:FOOD_OTHER']"
Warragamba Dam supplies water to more than 3.7 million people living in Sydney and the lower Blue Mountains .,['water:FOOD_OTHER'],[]
"If you buy fresh mozzarella , it is generally white .",['mozzarella:FOOD_OTHER'],[]
Whole tenderloins are sold as either peeled or unpeeled .,['tenderloins:FOOD_OTHER'],[]
"Originally derived from cauliflower , broccoli is an edible green plant .","['cauliflower:FOOD_OTHER', 'broccoli:FOOD_OTHER']",[]
In some countries jelly is called jam .,['jam:FOOD_OTHER'],[]
The mildly spicy Chorizo sausage is made in short or long and hard or soft varieties .,['Chorizo sausage:FOOD_OTHER'],[]
"Along with other sea creatures , lobsters taste great with lemon juice .",['lobsters:FOOD_OTHER'],[]
Test category: COUNTX_OTHER
"The Jeffersons had one spin - off , titled Checking In .",['one:COUNTX_OTHER'],[]
"9,000 megawatts of electricity generating capacity has been developed by Tenaska .","['9,000:COUNTX_OTHER']",[]
"Inditex operates over 7,200 stores .","['7,200:COUNTX_OTHER']",[]
Containing hundreds of billions of stars is the constellation Andromeda .,['hundreds of billions:COUNTX_OTHER'],[]
"Extending across the entirety of Northern Asia and much of Eastern Europe , Russia spans eleven time zones and incorporates a wide range of environments and landforms .",['eleven:COUNTX_OTHER'],[]
"After 42 promises , she was fed up .",['42:COUNTX_OTHER'],[]
"10 workouts later , and I was hoping for good results .",['10:COUNTX_OTHER'],[]
"I ca n't do that , because you have already kept 3 secrets .",['3:COUNTX_OTHER'],[]
I was exhausted after going on 11 jogs .,['11:COUNTX_OTHER'],[]
The baby looked at her and gave her 5 smiles that melted her heart .,['5:COUNTX_OTHER'],[]
I often make Sloppy Joes for my husband because it 's one of his favorites .,['one:COUNTX_OTHER'],[]
"Compared to all that , they argue , theoconservatism is nothing more than yet another religiously grounded accounting of and prescription for American politics , of which this very religious country has had hundreds over the years .",['hundreds:COUNTX_OTHER'],[]
"As majestic as its name , the Crown Imperial features one tall stem with a loop of tubular blooms .",['one:COUNTX_OTHER'],[]
24 exhibition halls make up the Belarusian Great Patriotic War Museum .,['24:COUNTX_OTHER'],[]
145 deaths were caused by the Armistice Day Blizzard .,['145:COUNTX_OTHER'],[]
"And within a molecule , the electron 's three degrees of freedom ( charge , spin , orbital ) can separate via wavefunction into three quasiparticles ( holon , spinon , orbiton ) .",['three:COUNTX_OTHER'],[]
"Or I could refer you to Ireland , which is marked as one of the white or enlightened spots on the map .",['one:COUNTX_OTHER'],[]
"The New Zealand Herald is a daily newspaper has a circulation of 144,157 .","['144,157:COUNTX_OTHER']",[]
The Dong - A Ilbo has been a newspaper in Korea since 1920 with a daily circulation of more than 1.2 million .,['1.2 million:COUNTX_OTHER'],[]
"As of 2013 , the Maternity Protection convention had been ratified by 34 states .",['34:COUNTX_OTHER'],[]
One of my favorite URLs is https : //www.netflix.com/ .,['One:COUNTX_OTHER'],[]
Test category: MEASUREMENT_OTHER
"Usually , your tire 's maximum tire pressure is somewhere between 30 and 32 PSI .","['32 PSI:MEASUREMENT_OTHER', '30:MEASUREMENT_OTHER']",[]
The container had 12 fl oz .,['12 fl oz:MEASUREMENT_OTHER'],[]
She wanted more than the standard 512 KB that it offered .,['512 KB:MEASUREMENT_OTHER'],[]
I have 5 packets of yeast for you to use .,['5 packets:MEASUREMENT_OTHER'],[]
240V is the standard home voltage .,['240V:MEASUREMENT_OTHER'],[]
6 pints of ice cream are in there .,['6 pints:MEASUREMENT_OTHER'],[]
There was only 50 b for it .,['50 b:MEASUREMENT_OTHER'],[]
What relation is 41 zeptohertz to that ?,['41 zeptohertz:MEASUREMENT_OTHER'],[]
"It was so old , it only had 700 bit , and I needed much more .",['700 bit:MEASUREMENT_OTHER'],[]
Test category: OFFENCE
A deliberate and systematic destruction of a social class is called classicide .,['classicide:OFFENCE'],[]
Animals are used in Baiting .,['Baiting:OFFENCE'],[]
Breach of the peace is also called disturbing the peace .,['disturbing the peace:OFFENCE'],[]
We learned that sedition charges were not uncommon in New Zealand early in the 20th century .,['sedition:OFFENCE'],['sedition charges:OFFENCE']
You will have a bad time if you use forcible entry to come in our home .,['forcible entry:OFFENCE'],['forcible:OFFENCE']
People who have been raped or sexually assaulted are sometimes wrongfully blamed .,"['raped:OFFENCE', 'sexually assaulted:OFFENCE']",[]
Money laundering is the process of transforming the profits of crime and corruption into ostensibly 'legitimate ' assets .,['Money laundering:OFFENCE'],[]
The act of remaining in a particular public place for a protracted time without any apparent purpose is called loitering .,['loitering:OFFENCE'],[]
You should not engage in obstruction of justice .,['obstruction of justice:OFFENCE'],[]
In New Zealand affray has been codified as fighting in a public place .,['affray:OFFENCE'],[]
Fear or provocation of violence is a statutory offence in England .,['Fear or provocation of violence:OFFENCE'],['violence:OFFENCE']
Test category: RANK
Test category: LOCATION_OTHER
Test category: REGION_OTHER
You will find that the westerlies are strongest in the northern hemisphere at times when the pressure is lower over the poles .,['poles:REGION_OTHER'],[]
"The Shaksgam Tract , is an area of more than 3,822 sq mi .",['Shaksgam Tract:REGION_OTHER'],[]
"In Doi Pha Hom Pok National Park , you will find Doi Lang , an excellent place for birds .",['Doi Lang:REGION_OTHER'],[]
The Natuna Islands is located in the South China Sea .,['Natuna Islands:REGION_OTHER'],[]
I had no idea that the Kafia Kingi area is a disputed mineral rich region .,['Kafia Kingi:REGION_OTHER'],[]
Demjok was an old route linking Ladakh and Tibet which is currently closed .,['Demjok:REGION_OTHER'],[]
It is not known when the Minerva Reefs were first discovered .,['Minerva Reefs:REGION_OTHER'],[]
Socotran Archipelago constitutes around 95 % of the landmass .,['Socotran Archipelago:REGION_OTHER'],[]
"In 1991 , the national population census estimated the population of the Moyo District at about 79,400 .",['Moyo District:REGION_OTHER'],[]
The Northwest Passage is a sea route connecting the Atlantic and Pacific .,['Northwest Passage:REGION_OTHER'],[]
Guayana Esequiba is a territory administered by Guyana and claimed by Venezuela .,['Guayana Esequiba:REGION_OTHER'],[]
"Disputed over by the United Kingdom and Russia , is a place named Gibraltar .",['Gibraltar:REGION_OTHER'],[]
What is the weather like in Prachinburi ?,['Prachinburi:REGION_OTHER'],[]
"In February 1966 , Venezuela , the United Kingdom and Guyana signed an agreement aimed at resolving the conflict for Ankoko Island .",['Ankoko Island:REGION_OTHER'],[]
Test category: ORGANIZATION_OTHER
The Drama Desk Organisation presents the Drama Desk Awards annually .,['Drama Desk Organisation:ORGANIZATION_OTHER'],[]
"According to the IUPAP the symbol s is the official name , while strange is to be considered only as a mnemonic .",['IUPAP:ORGANIZATION_OTHER'],[]
"Led by gangster Frank Benvenuto , The Honoured Society is criminal confederation started in Melbourne and currently active in all Australia .",['The Honoured Society:ORGANIZATION_OTHER'],['Honoured Society:ORGANIZATION_OTHER']
Robin Chee has been publicly identified as being a leader of the Ghost Shadows street gang .,['Ghost Shadows:ORGANIZATION_OTHER'],['Ghost Shadows street gang:ORGANIZATION_OTHER']
"The first criminal act of the Banda della Magliana was the kidnapping of duke Massimiliano Grazioli Lante della Rovere on November 7 , 1977 , against a ransom .",['Banda della Magliana:ORGANIZATION_OTHER'],[]
